song_id,title,artist_name
27262,You Be The Dam_ I'll Be The Water,38 Special
27263,Hey Shorty (Yeah Yeah Pt. II) (Feat. U$O & Johnson),Kato
27264,You & Me Song,The Wannadies
27265,I Brought The BBQ,Veto
27266,El Original,Rocca
27267,Heat Wave,Alphabeat
27268,I Don't Need No Doctor,John Mayer
27269,Today,BoDeans
27270,Kissing A Fool,George Michael
27271,Broken Dreams,Basement Jaxx
27272,Last Night On Earth [feat. Green Day & The Cast Of American Idiot] (Album Version),Green Day
27273,Voodoo Chile Blues,Jimi Hendrix
27274,Elevator (Album Version),Hot Hot Heat
27275,Hall of Fame,Guru
27276,Where You Come From  (Remastered LP Version),Pantera
27277,The Rhythm Method (Move!),Flobots
27278,(I Want You) More Than Ever,The Clientele
27279,Bitter Divisions,Against Me!
27280,We're Away,Elbow
27281,The Bones Of You,Elbow
27282,Damn Girl,The All-American Rejects
27283,Damn Girl,The All-American Rejects
27284,World Town,M.I.A.
27285,Jerusalem,Soweto Gospel Choir
27286,The Fix,Elbow
27287,Black Dahlia,Anthrax
27288,Weather To Fly,Elbow
27289,The Loneliness of a Tower Crane Driver,Elbow
27290,Sunrise,The Grateful Dead
27291,Serve The Servants,Nirvana
27292,Reasons To Forgive,Kirsty Hawkshaw meets Tenishia
27293,Soy De San Luis (LP Version),Texas Tornados
27294,Alone,Suicidal Tendencies
27295,Under The Guillotine,Kreator
27296,The Mansion,Hallows Eve
27297,09-10-19 Astoria,Alva Noto
27298,A Lion With Wings [Live Version],Black Lips
27299,Both Ends Burning (1999 Digital Remaster),Roxy Music
27300,The Real (Album Version),John Frusciante
27301,Fresh Fish (From 'Towed In A Hole'),Laurel & Hardy
27302,Leap Your Bar (Album Version),John Frusciante
27303,Time Tonight (Album Version),John Frusciante
27304,Amen,Zucchero
27305,You,Radiohead
27306,Con Le Mani,Zucchero
27307,Control (Album Version),John Frusciante
27308,I Heart Drum Machines,Alias
27309,Blue,Zucchero
27310,Your Warning (Album Version),John Frusciante
27311,Lozenge Of Love,Radiohead
27312,Donna The Prima Donna,Dion
27313,Lever Pulled (Album Version),John Frusciante
27314,Anne (Album Version),John Frusciante
27315,Nel Cosi' Blu,Zucchero
27316,Menta E Rosmarino,Zucchero
27317,Chinese Bombs (Live At Peel Acres),Blur
27318,Hope (Album Version),John Frusciante
27319,Lovers Are Crazy,Steve Vai
27320,Nice (LP Version),Sick Of It All
27321,This Is The Day,The Cranberries
27322,Fallin' Out,Keyshia Cole
27323,Colorado,Fussible
27324,Anthem (Radio Edit),Filo & Peri Featuring Eric Lumiere
27325,Oh Sheila,Ready For The World
27326,Disco,HTRK
27327,Best Friend ( LP Version ),Brandy
27328,The Darkest Night Of All,Lisa Germano
27329,Voy A Pasarmelo Bien,Hombres G
27330,Driftin',Herbie Hancock
27331,Sometimes U Make Me Smile,Floetry
27332,Move On Now (Album Version),Hard-FI
27333,Dreamworld,Robin Thicke
27334,Enemigo,Extremoduro
27335,I'll Die,Floetry
27336,Heaven,Re-up Gang
27337,So Official,Rasheeda
27338,Almost Cut My Hair,Crosby_ Stills_ Nash and Young
27339,In The Middle (Album Version),Trey Songz
27340,Where Did He Go,Keri Hilson
27341,No Tabuleiro Da Baiana,Trio Irakitan
27342,Sister,She Wants Revenge
27343,My Place,Nelly / Jaheim
27344,My Love Is Like...Wo,Mya
27345,Mr. Sad,Marc Almond
27346,Det jag behöver,Uno Svenningsson
27347,Fogo Sem Chama,Sam the Kid
27348,La Juani,Facto Delafe y las flores azules
27349,Fade To Grey,Visage
27350,Keep Breathing,Redemption
27351,Pimpin,Tony Yayo
27352,Stray Dog Freedom,Bright Eyes
27353,Save Me,Joan As Police Woman
27354,Broken Eyes,Joan As Police Woman
27355,Under The Bridge,All Saints
27356,To America,Joan As Police Woman
27357,Flushed Chest,Joan As Police Woman
27358,Eternal Flame,Joan As Police Woman
27359,To Be Loved,Joan As Police Woman
27360,To Be Lonely,Joan As Police Woman
27361,Dulce condena (acustico),Ariel Rot
27362,Living Doll,Mud
27363,Steady Mobbin,Young Money / Gucci Mane
27364,Levanten los brazos,Amar Azul
27365,Blue Hotel,Ryan Adams
27366,learning the blues,Katie Melua
27367,I Hold On (featuring Kid Rock),Slash
27368,Love Me For Me (Album Version),Ashley Tisdale
27369,Keep your Pants On,Denise Lasalle
27370,Goin' Crazy (Album Version),Ashley Tisdale
27371,Listen To The Music (2006 Remastered Single Version),The Doobie Brothers
27372,Dime Store Rock,Slash's Snakepit
27373,Fallen Through,Skye Sweetnam
27374,Not Like That (Album Version),Ashley Tisdale
27375,Cameltoe (LP Version),Fannypack
27376,Nothin' But A Heartache (LP Version),The Doobie Brothers
27377,Melody,Ray J
27378,She's Got A Way,The Smithereens
27379,Thief In The Night,Craig David
27380,Jack Of Speed (Album Version),Steely Dan
27381,Hip Hop Hooray (LP Version),Naughty By Nature
27382,Don't Worry About Me,Joey Ramone
27383,Saint Is A Sinner (featuring Rocco DeLuca),Slash
27384,I Want (Album Version),Goldfinger
27385,What Would The Community Think,Cat Power
27386,Saved You Money,Colby O'Donis
27387,Sohniye Remix (Feat. Don Dee),Juggy D
27388,Egyptian Solution,XTC
27389,Shadow Of The Season,Screaming Trees
27390,Don't You Know,Stevie Wonder
27391,Negative Girl (Album Version),Steely Dan
27392,Malpractice,Faith No More
27393,Mistadobalina,Del Tha Funkee Homosapien
27394,Rat Is Dead [Rage],CSS
27395,Bear Hug,Fun Lovin' Criminals
27396,Gun Unnu Want,Buju Banton
27397,Gotten (featuring Adam Levine),Slash
27398,Hot Rod Heart,John Fogerty
27399,I'll Take Care of You,Bobby Blue Bland
27400,Cesspools In Eden,Dead Kennedys
27401,Promise (featuring Chris Cornell),Slash
27402,Paperbag,Mutya Buena
27403,Wet Gold,The Octopus Project
27404,Yeah You,N.E.R.D.
27405,Killer/Lover,Moving Units
27406,Naked Truth,Hamid Drake_ Albert Beger_ William Parker
27407,Even In My Dreams,Afro Celt Sound System
27408,A Night To Remember,High School Musical Cast
27409,Our Solemn Hour,Within Temptation
27410,The Woodlands National Anthem,Arcade Fire
27411,You Remind Me of Home,Benjamin Gibbard
27412,Carolina,Benjamin Gibbard
27413,Farmer Chords,Benjamin Gibbard
27414,Choir Vandals,Benjamin Gibbard
27415,A Call To Arms,Beirut
27416,God Gave Me Everything,Mick Jagger
27417,Fugue,Yngwie Malmsteen
27418,My Destination,Boston
27419,Between The Lines,Sara Bareilles
27420,I'll Show You How To Live,Sanctus Real
27421,Sometimes It Be That Way,Jewel
27422,C.S. Lewis Song,Brooke Fraser
27423,Si Perdemos El Control,Sergio Denis
27424,God Gave Me You,Dave Barnes
27425,August's Rhapsody,August Rush (Motion Picture Soundtrack)
27426,Mariposas,Silvio Rodríguez
27427,This Time,Jonathan Rhys Meyers
27428,Como peces en el agua,Jarabe De Palo
27429,On A Night Like This,Dave Barnes
27430,Charmed Life,Leigh Nash
27431,La Vita È (Album Version),Nek
27432,Brothers and Sisters,Dave Barnes
27433,I Remember,Damien Rice
27434,One Tribe,Black Eyed Peas
27435,Love Is Waiting,Brooke Fraser
27436,Republica de la Alegria,Ricardo Montaner
27437,Todo A Pulmón,Alejandro Lerner
27438,Believe,Dave Barnes
27439,Never Alone (Acoustic Version),BarlowGirl
27440,Talk About It,Soulsister
27441,Vuelve A Mí,Navajita Platea
27442,Undercovers On,Rival Schools
27443,I.C.E.,Antibalas
27444,Tu Solamente Tu,Selena
27445,Tu No Sabes (2007 Digital Remaster),Selena
27446,Alta Noite,Marisa Monte
27447,Cerebro Eletronico,Marisa Monte
27448,Agression,Darwin C Bogan
27449,Spill The blood,Slayer
27450,New Age Messiah,EDGUY
27451,Tuareg,Gal Costa
27452,Night Games,Alcatrazz
27453,Verbos Do Amor,Gal Costa
27454,Meu Bem Meu Mal,Gal Costa
27455,Gemini,Slayer
27456,Hold On,The Maytals
27457,Perambulando,Edu Lobo
27458,Sit Down By The Fire,The Veils
27459,Let's Go Do It,Mystikal featuring Snoop Dogg & Silkk The Shocker
27460,Voice On Tape,Jenny Owen Youngs
27461,Japanese Gum,Her Space Holiday
27462,Blood,Tomas Bodin
27463,Be Stiff,Jona Lewie
27464,Gee Baby_ Ain't I Good To You,Joe Williams & Count Basie
27465,Oblivious,Aztec Camera
27466,American Horse,The Cult
27467,Alexandra,Aventura
27468,If (Album Version),Red Hot Chili Peppers
27469,Let's Try It Again,Bernard Allison
27470,Blinded,Evergrey
27471,It's Dangerous Business Walking Out Your Front Door,Underoath
27472,Glimpse,Powderfinger
27473,The ballerina is not getting closer,Tomas Bodin
27474,Vuelo,Kudai
27475,Yolele,Papa Wemba
27476,Love Me Like A Man (Live),Bonnie Raitt
27477,Mary Wore a Red Dress,Pete Seeger
27478,Por que?,Paralisis Permanente
27479,Fly,Céline Dion
27480,A Little Bit Cooler,The Cool Kids
27481,I Can't Forget Her,Dierks Bentley
27482,Who I Am,Nick Jonas & The Administration
27483,Un Violinista En Tu Tejado,Melendi
27484,As close as I'll get,Jan Leyers
27485,I Want It All (Live In Milan),Depeche Mode
27486,Wake Up,Josh Canova
27487,Fighting the Stall,Aimee Mann
27488,Change ( No Rap Version ),Joy Denalane
27489,The Sea Whisperer,Lisa Gerrard
27490,Save Tonight,Mindi Abair
27491,The Last Call,Sirenia
27492,The Whores Hustle And The Hustlers Whore,PJ Harvey
27493,You're So Cool,Josh Canova
27494,Blood Diamond Titles,James Newton Howard
27495,Control,Narco
27496,Jake enters his avatar world (Album Version),James Horner
27497,Time Of The Assassins,Charlotte Gainsbourg
27498,Christmas Time Is Here,Shawn Colvin
27499,Birmingham [We Are Safe],David Crowder*Band
27500,Ruin Me,Jeff Johnson Band
27501,Unchain My Heart,GORGOROTH
27502,Yellow Brick Road,Angus & Julia Stone
27503,Get Busy Livin' (Album Version),Airbourne
27504,Caesar,Ty Segall
27505,Fairytale Of New York,The Dublin Ramblers
27506,Murder Of Birds,Jesca Hoop
27507,She Won't Let Me F**k,Afroman
27508,Minha Cunhada,Raimundos
27509,Cintura Fina,Raimundos
27510,Wicked Garden (LP Version),Stone Temple Pilots
27511,Some Kind Of Monster,Metallica
27512,Charmless Man,Blur
27513,Amarga Vida,Don Omar
27514,Tallulah,SONATA ARCTICA
27515,Back In Time,V V Brown
27516,Arise (Reissue) (Album Version),Sepultura
27517,The Universal,Blur
27518,Una Rafaga De Amor,Ráfaga
27519,Canción para mañana,Los Bunkers
27520,Bring Your Daughter...To The Slaughter (1998 Digital Remaster),Iron Maiden
27521,Jefe,Sinergia
27522,Holyman,Blind Melon
27523,Lady Picture Show (LP Version),Stone Temple Pilots
27524,Scream (Album Version),Misfits
27525,Strange World (1998 Digital Remaster),Iron Maiden
27526,Rock,Kapanga
27527,Dig Up Her Bones,The Misfits
27528,Days Of The Week (Album Version),Stone Temple Pilots
27529,One (Album Version),Bee Gees
27530,Corazón De Sandía,Los Tetas
27531,Strange Deja Vu [Scene Two],Dream Theater
27532,Nuestra Fiesta,Tiro De Gracia
27533,Iron Head,Rob Zombie
27534,Te enojai por todo,Sinergia
27535,Parklife,Blur
27536,Yo quisiera amarla,Aventura
27537,No es lo mismo,Alejandro Sanz
27538,Donde Estabas Tú,Los Jaivas
27539,La Madre De Los Enanos,Calle 13
27540,Don't Mean Nothing,Richard Marx
27541,Swept (feat. Lorraine Lelis),Pocket_ Lorraine Lelis
27542,Sunday Afternoon In The Park (Album Version),Van Halen
27543,Dos Corazones,Tiro De Gracia
27544,Ser Humano N°2,Tiro De Gracia
27545,I Wonder (2005 Digital Remaster) (Live),Blind Melon
27546,Everybody's Free (To Wear Sunscreen),Quindon Tarver
27547,I'll Get By,Fate
27548,Kite,Copeland
27549,Interlude III - Invisible Accidents,Sufjan Stevens
27550,More Of This,Vetiver
27551,Inside My Love,Minnie Riperton
27552,Not Enough (Amended Version),Little Brother
27553,Slow it Down (Explicit Version),Little Brother
27554,Mr. Messed Up,Floetry
27555,The Star Of A Story,Heatwave
27556,Anti Love Song,Betty Davis
27557,Imagination,Floetry
27558,Emergency,Tony Williams
27559,My Apology,Floetry
27560,Let Me In,Floetry
27561,Ms. Stress,Floetry
27562,Follow And Feel,Saosin
27563,The Messenger,Our Last Night
27564,It's So Simple,Saosin
27565,Forecasting,Our Last Night
27566,Front 2 Back,Xzibit
27567,Don't Believe,Vashti Bunyan
27568,That Was The President (LP Version),Phil Ochs
27569,The Splatterbeast,The Accüsed
27570,Draft Dodger Rag,Phil Ochs
27571,My Private Nation,Train
27572,gr8 story,Sug
27573,Last Time In Paris (2002 Digital Remaster),Queensryche
27574,Ten,Yonder Mountain String Band
27575,Billie,Hooverphonic
27576,Volgarity,Steroid Maximus
27577,Strictly Out Of Phase,Hooverphonic
27578,Shine On,ATB
27579,Rebirth,Midival Punditz
27580,If Only,Jori Hulkkonen
27581,Sunburn,ATB
27582,Challa,Midival Punditz
27583,Khayaal (feat. Vishal Vaid),Midival Punditz
27584,Raanjhan (Jalebee Bass for Breakfast Mix),Midival Punditz
27585,Spirit (Chicane rework mix),Chicane
27586,Cosmopole,Cantoma
27587,Ye Xing De Xin,Danny Chan
27588,Sajana,Midival Punditz
27589,Darshan (Remix),B21
27590,Locking Down (Dead Guys Mix),Chicane (Dead Guys Remix)
27591,Saathi,Midival Punditz
27592,Could Well Be In,The Streets
27593,My Weakness,Moby
27594,Flowers On The Wall,The Statler Brothers
27595,A Night in Tunisia,"Dizzy Gillespie_ Charlie ""Bird"" Parker"
27596,Exogenesis: Symphony Part 1 [Overture],Muse
27597,Wandance Paris,Trio Elétrico
27598,Keep On Dancing,Coolio
27599,Just Like Romeo & Juliet,Mental As Anything
27600,News For Lulu,Sonny Clark
27601,Killa Season featuring Brotha Lynch Hung,Grave Plott
27602,Cry Of The Celts,Ronan Hardiman
27603,Carousel Of The Planets,Perrey And Kingsley
27604,J Breas,Moby
27605,Ugly Bitches (LP Version),Coolio
27606,Open Tha Casket,X-Raided
27607,Slight Return,Moby
27608,Can't Keep,Pearl Jam
27609,Beautiful (Benny Benassi Remix),Moby
27610,Leaving So Soon?,Keane
27611,Cerrar Y Abrir,Los Tres
27612,Annie (Live from The Garden Shed),James Blunt
27613,Inside,Moby
27614,Stream,Moby
27615,Nach Lai Oye,Joshlay
27616,Felicidade,Suba  feat. Cibelle
27617,Reforma,Ximena Sarinana
27618,Hyper Music,Muse
27619,New Delhi,Ronny Jordan
27620,Here And Now,Zoegirl
27621,Devil,Okay
27622,Bleeding,F5
27623,Landing,Moby
27624,Girl of My Dreams,Two Cow Garage
27625,Nicola,The All Seeing I
27626,Cry For The Nations (2000 Digital Remaster),Michael Schenker
27627,If Love Is A Red Dress (Hang Me In Rags),Maria McKee
27628,Christmas Blues,Dustin Kensrue
27629,Aguila,Los Fabulosos Cadillacs
27630,Mercy,Moby
27631,Yo No Me Sentaría En Tu Mesa,Los Fabulosos Cadillacs
27632,1973  (Album Version),James Blunt
27633,Got Some,Pearl Jam
27634,The Wild One,Suzi Quatro
27635,Alamo,Los Fabulosos Cadillacs
27636,County Line (LP Version),Coolio
27637,James Bond Theme (Moby's Re-Version) (CJ Bolland Mix),Moby
27638,Tongues,Moby
27639,Cachorro,Rômulo Fróes
27640,If It Couldn't Be Done,Legacy Five
27641,Camino,Los Tres
27642,The Day I Lost My Voice (The Suitcase Song),Copeland
27643,Angel Of Death,Slayer
27644,Love In Traffic,Satoshi Tomiie featuring Kelli Ali
27645,New Generation,Zero Boys
27646,I Love You Always,Travis
27647,Vos Sin Sentimiento,Los Fabulosos Cadillacs
27648,'Til I Got To Know You,Sanctus Real
27649,Shimmy Shimmy Quarter Turn (Take It Back To Square One),Hellogoodbye
27650,Beautiful Bride,Flyleaf
27651,Homesick,A Day To Remember
27652,The Phrase That Pays (Album Version),The Academy Is...
27653,Nine In the Afternoon,Panic! At The Disco
27654,Happy Holidays_ You Bastard,Blink-182
27655,In den Gärten Pharaos,Popol Vuh
27656,The Professional,DMX
27657,Palmdale,Afroman
27658,Po' Folks,Nappy Roots [featuring Anthony Hamilton]
27659,Heat,DMX
27660,One More Road To Cross,DMX
27661,We 'Bout To Blow,DMX / Big Stan
27662,Apple Shampoo,Blink-182
27663,Make A Move,DMX
27664,Dancing In The Street,Martha Reeves & The Vandellas
27665,Street Boys,DMX Krew
27666,The Prayer V,DMX
27667,Bring The Noize,DMX
27668,Anthem Part Two,Blink-182
27669,Possessed,Kruiz
27670,Beer Run,Todd Snider
27671,Let Me Fly,DMX
27672,One Call Away,Chingy Featuring J/Weav
27673,Join Me,HIM
27674,Rob All Night (If I'm Gonna Rob),DMX
27675,Piano Man,G-Unit / Young Buck
27676,He's So Fine,THE CHIFFONS
27677,That's How,D-12
27678,Another (Featuring Lil' Kim) (Amended Version),The Notorious B.I.G.
27679,Revelation,D-12
27680,Who Shot Ya,The Notorious B.I.G.
27681,Keys To Your Heart (Version 2) (2005 Digital Remaster),The 101ers
27682,Stephanie Says,Lady & Bird
27683,I'd Hate To Be You When People Find Out What This Song Is About (Album),Mayday Parade
27684,NEJLEPSI RASA PSA,Tri Sestry
27685,The Morning After,Lady & Bird
27686,Hard To Live (In The City),Albert Hammond Jr.
27687,Ainsi Soit-Il,Paris Combo
27688,It Wasn't Me,Jenny Lewis with The Watson Twins
27689,Underworld,Patrick Wolf
27690,Spark,Thirteen Senses
27691,Release Me,Mae
27692,Brother,Vashti Bunyan
27693,P.S. I Love You,Bobby Vinton
27694,Obliques,Paris Combo
27695,I'll Never Die Again,Lavender Diamond
27696,Shady Business (Album Version),The Audition
27697,Never Ever,All Saints
27698,Headlock,All Saints
27699,Lilly,Pink Martini
27700,Bedtime Story (Album Version),Madonna
27701,On The Way Home [Live At The Riverboat 1969] [Previously Limited Release],Neil Young
27702,Gordon's Gardenparty,The Cardigans
27703,Motus,Paris Combo
27704,Lullaby,Rogue Wave
27705,Can't Help Falling In Love,Shirley Bassey
27706,Advertising Space,Robbie Williams
27707,T.B. Blues,Leadbelly
27708,Starter,The Cardigans
27709,Don't Make Me Love You,Christina Aguilera
27710,Je Rêve Encore,Paris Combo
27711,Gatekeeper,Feist
27712,Southern Casey Jones,Jesse James
27713,Whaa !,Zuco 103
27714,Four To The Floor,Starsailor
27715,O Ouranos Pano Ap' ton Grammo,Giannis Aggelakas
27716,Mad Mission,Patty Griffin
27717,Follow Me,Thirteen Senses
27718,Shades of Time,Girls in Hawaii
27719,Lead Me Into The Night,The Cardigans
27720,Home,Clinic
27721,The Bells of Christmas,Loreena McKennitt
27722,Feathers and Down,The Cardigans
27723,Spoonful,Johnny Winter
27724,One Monkey,Gillian Welch
27725,Casper,Girls in Hawaii
27726,Moi Mon Ame Et Ma Conscience,Paris Combo
27727,Sticks and Stones,The Pierces
27728,Radio,Robbie Williams
27729,Gone,Thirteen Senses
27730,Feathers,Two Hours Traffic
27731,Beautiful One,The Cardigans
27732,Ashamed,Orgy
27733,Check The Meaning,Richard Ashcroft
27734,Holiday,Madonna
27735,Rythm'ning,Abdoulaye Diabaté
27736,Paralyzed,The Cardigans
27737,The Magic Is Working,Janet Jackson
27738,Shattered Dreams,Johnny Hates Jazz
27739,Breakdown Motel,Mutya Buena
27740,An Accident,Shearwater
